transaction_id,date,customer_id,product_id,quantity,discount_percent,unit_price,gross_amount,discount_amount,net_amount
T001223,2021-09-25 10:15:00.180036008,C0063,P185,6,0,49.39,296.34000000000003,0.0,296.34000000000003
T001224,2021-09-25 15:30:08.281656332,C0372,P058,5,0,242.75,1213.75,0.0,1213.75
T001225,2021-09-25 20:45:16.383276656,C0184,P143,4,15,194.64,778.56,116.78399999999999,661.776
T001226,2021-09-26 02:00:24.484896980,C0277,P144,12,0,37.82,453.84000000000003,0.0,453.84000000000003
T001227,2021-09-26 07:15:32.586517304,C0162,P097,2,0,512.95,1025.9,0.0,1025.9
T001228,2021-09-26 12:30:40.688137628,C0243,P047,2,0,191.12,382.24,0.0,382.24
T001229,2021-09-26 17:45:48.789757952,C0145,P191,4,0,176.9,707.6,0.0,707.6
T001230,2021-09-26 23:00:56.891378276,C0146,P140,3,0,186.81,560.4300000000001,0.0,560.4300000000001
T001231,2021-09-27 04:16:04.992998600,C0081,P103,6,0,472.57,2835.42,0.0,2835.42
T001232,2021-09-27 09:31:13.094618924,C0322,P171,2,5,44.43,88.86,4.4430000000000005,84.417
T001233,2021-09-27 14:46:21.196239248,C0435,P084,2,5,539.79,1079.58,53.979,1025.6009999999999
T001234,2021-09-27 20:01:29.297859572,C0321,P157,4,15,49.89,199.56,29.934,169.626
T001235,2021-09-28 01:16:37.399479896,C0043,P049,3,0,177.3,531.9000000000001,0.0,531.9000000000001
T001236,2021-09-28 06:31:45.501100224,C0313,P131,5,0,203.74,1018.7,0.0,1018.7
T001237,2021-09-28 11:46:53.602720548,C0394,P112,3,0,170.76,512.28,0.0,512.28
T001238,2021-09-28 17:02:01.704340872,C0293,P197,3,10,211.14,633.42,63.342,570.078
T001239,2021-09-28 22:17:09.805961196,C0176,P060,4,0,44.04,176.16,0.0,176.16
T001240,2021-09-29 03:32:17.907581520,C0376,P066,6,5,172.11,1032.66,51.633,981.027
T001241,2021-09-29 08:47:26.009201844,C0069,P087,4,0,47.49,189.96,0.0,189.96
T001242,2021-09-29 14:02:34.110822168,C0056,P126,6,0,542.9,3257.3999999999996,0.0,3257.3999999999996
T001243,2021-09-29 19:17:42.212442492,C0119,P026,2,0,56.17,112.34,0.0,112.34
T001244,2021-09-30 00:32:50.314062816,C0204,P071,5,15,48.45,242.25,36.3375,205.9125
T001245,2021-09-30 05:47:58.415683140,C0420,P074,3,0,219.42,658.26,0.0,658.26
T001246,2021-09-30 11:03:06.517303464,C0415,P197,4,15,211.14,844.56,126.684,717.876
T001247,2021-09-30 16:18:14.618923788,C0055,P047,1,15,191.12,191.12,28.668000000000003,162.452
T001248,2021-09-30 21:33:22.720544112,C0038,P076,2,0,49.27,98.54,0.0,98.54
T001249,2021-10-01 02:48:30.822164436,C0243,P096,4,20,173.11,692.44,138.488,553.952
T001250,2021-10-01 08:03:38.923784760,C0201,P170,3,0,57.43,172.29,0.0,172.29
T001251,2021-10-01 13:18:47.025405084,C0236,P031,5,0,245.61,1228.0500000000002,0.0,1228.0500000000002
T001252,2021-10-01 18:33:55.127025408,C0474,P022,3,0,183.82,551.46,0.0,551.46
T001253,2021-10-01 23:49:03.228645732,C0015,P017,3,0,199.57,598.71,0.0,598.71
T001254,2021-10-02 05:04:11.330266056,C0144,P148,4,0,215.26,861.04,0.0,861.04
T001255,2021-10-02 10:19:19.431886380,C0077,P136,5,0,42.05,210.25,0.0,210.25
T001256,2021-10-02 15:34:27.533506704,C0473,P098,9,0,50.02,450.18,0.0,450.18
T001257,2021-10-02 20:49:35.635127028,C0478,P049,1,5,177.3,177.3,8.865,168.435
T001258,2021-10-03 02:04:43.736747352,C0309,P087,1,0,47.49,47.49,0.0,47.49
T001259,2021-10-03 07:19:51.838367676,C0440,P038,3,0,204.62,613.86,0.0,613.86
T001260,2021-10-03 12:34:59.939988000,C0263,P053,5,10,49.08,245.39999999999998,24.54,220.85999999999999
T001261,2021-10-03 17:50:08.041608324,C0185,P028,2,5,178.2,356.4,17.82,338.58
T001262,2021-10-03 23:05:16.143228648,C0055,P077,3,10,549.96,1649.88,164.98800000000003,1484.892
T001263,2021-10-04 04:20:24.244848972,C0308,P157,1,15,49.89,49.89,7.4835,42.4065
T001264,2021-10-04 09:35:32.346469296,C0004,P200,3,5,212.49,637.47,31.873500000000003,605.5965
T001265,2021-10-04 14:50:40.448089620,C0299,P139,5,10,229.07,1145.35,114.535,1030.8149999999998
T001266,2021-10-04 20:05:48.549709944,C0040,P175,5,0,192.12,960.6,0.0,960.6
T001267,2021-10-05 01:20:56.651330268,C0230,P173,3,0,222.63,667.89,0.0,667.89
T001268,2021-10-05 06:36:04.752950592,C0377,P018,7,5,199.65,1397.55,69.8775,1327.6725
T001269,2021-10-05 11:51:12.854570916,C0286,P050,2,5,498.03,996.06,49.80299999999999,946.257
T001270,2021-10-05 17:06:20.956191240,C0138,P089,3,10,176.64,529.92,52.992,476.92799999999994
T001271,2021-10-05 22:21:29.057811564,C0478,P177,5,10,49.67,248.35000000000002,24.835,223.51500000000001
T001272,2021-10-06 03:36:37.159431888,C0103,P150,7,5,195.37,1367.5900000000001,68.37950000000001,1299.2105000000001
T001273,2021-10-06 08:51:45.261052212,C0007,P045,4,0,490.02,1960.08,0.0,1960.08
T001274,2021-10-06 14:06:53.362672536,C0164,P189,1,0,52.13,52.13,0.0,52.13
T001275,2021-10-06 19:22:01.464292860,C0419,P127,3,5,56.75,170.25,8.5125,161.7375
T001276,2021-10-07 00:37:09.565913184,C0472,P093,2,5,408.71,817.42,40.871,776.549
T001277,2021-10-07 05:52:17.667533508,C0423,P021,4,0,198.97,795.88,0.0,795.88
T001278,2021-10-07 11:07:25.769153832,C0420,P199,4,20,191.3,765.2,153.04,612.1600000000001
T001279,2021-10-07 16:22:33.870774156,C0365,P189,4,20,52.13,208.52,41.70400000000001,166.816
T001280,2021-10-07 21:37:41.972394480,C0276,P076,5,10,49.27,246.35000000000002,24.635,221.71500000000003
T001281,2021-10-08 02:52:50.074014804,C0049,P164,6,0,55.05,330.29999999999995,0.0,330.29999999999995
T001282,2021-10-08 08:07:58.175635128,C0096,P152,3,0,48.91,146.73,0.0,146.73
T001283,2021-10-08 13:23:06.277255452,C0059,P160,2,0,204.08,408.16,0.0,408.16
T001284,2021-10-08 18:38:14.378875776,C0231,P091,2,5,480.94,961.88,48.093999999999994,913.7860000000001
T001285,2021-10-08 23:53:22.480496100,C0177,P187,5,0,229.22,1146.1,0.0,1146.1
T001286,2021-10-09 05:08:30.582116424,C0090,P096,3,0,173.11,519.33,0.0,519.33
T001287,2021-10-09 10:23:38.683736748,C0282,P096,2,10,173.11,346.22,34.622,311.598
T001288,2021-10-09 15:38:46.785357072,C0036,P075,3,20,185.49,556.47,111.29400000000001,445.17600000000004
T001289,2021-10-09 20:53:54.886977396,C0171,P110,7,5,183.49,1284.43,64.2215,1220.2085
T001290,2021-10-10 02:09:02.988597720,C0126,P082,5,15,171.88,859.4,128.91,730.49
T001291,2021-10-10 07:24:11.090218044,C0483,P128,4,20,623.08,2492.32,498.464,1993.8560000000002
T001292,2021-10-10 12:39:19.191838368,C0299,P103,6,0,472.57,2835.42,0.0,2835.42
T001293,2021-10-10 17:54:27.293458692,C0355,P133,5,5,47.97,239.85,11.9925,227.8575
T001294,2021-10-10 23:09:35.395079016,C0204,P144,8,0,37.82,302.56,0.0,302.56
T001295,2021-10-11 04:24:43.496699340,C0289,P139,5,0,229.07,1145.35,0.0,1145.35
T001296,2021-10-11 09:39:51.598319664,C0356,P035,3,0,56.11,168.32999999999998,0.0,168.32999999999998
T001297,2021-10-11 14:54:59.699939992,C0462,P112,1,0,170.76,170.76,0.0,170.76
T001298,2021-10-11 20:10:07.801560316,C0097,P170,8,15,57.43,459.44,68.916,390.524
T001299,2021-10-12 01:25:15.903180640,C0238,P087,8,15,47.49,379.92,56.988,322.932
T001300,2021-10-12 06:40:24.004800964,C0173,P119,2,0,50.14,100.28,0.0,100.28
T001301,2021-10-12 11:55:32.106421288,C0301,P098,4,0,50.02,200.08,0.0,200.08
T001302,2021-10-12 17:10:40.208041612,C0088,P081,4,0,239.61,958.44,0.0,958.44
T001303,2021-10-12 22:25:48.309661936,C0399,P138,5,5,224.39,1121.9499999999998,56.09749999999999,1065.8524999999997
T001304,2021-10-13 03:40:56.411282260,C0351,P082,9,0,171.88,1546.92,0.0,1546.92
T001305,2021-10-13 08:56:04.512902584,C0017,P136,4,10,42.05,168.2,16.82,151.38
T001306,2021-10-13 14:11:12.614522908,C0140,P026,5,0,56.17,280.85,0.0,280.85
T001307,2021-10-13 19:26:20.716143232,C0254,P003,5,0,207.01,1035.05,0.0,1035.05
T001308,2021-10-14 00:41:28.817763556,C0278,P059,4,5,46.54,186.16,9.308,176.852
T001309,2021-10-14 05:56:36.919383880,C0151,P116,4,10,214.16,856.64,85.664,770.976
T001310,2021-10-14 11:11:45.021004204,C0346,P131,7,15,203.74,1426.18,213.92700000000002,1212.2530000000002
T001311,2021-10-14 16:26:53.122624528,C0334,P166,6,5,51.14,306.84000000000003,15.342000000000002,291.49800000000005
T001312,2021-10-14 21:42:01.224244852,C0140,P130,4,0,190.19,760.76,0.0,760.76
T001313,2021-10-15 02:57:09.325865176,C0114,P145,5,5,166.64,833.1999999999999,41.66,791.54
T001314,2021-10-15 08:12:17.427485500,C0068,P036,5,15,464.61,2323.05,348.4575,1974.5925000000002
T001315,2021-10-15 13:27:25.529105824,C0366,P086,4,0,195.5,782.0,0.0,782.0
T001316,2021-10-15 18:42:33.630726148,C0179,P098,3,20,50.02,150.06,30.011999999999997,120.048
T001317,2021-10-15 23:57:41.732346472,C0125,P124,5,0,203.35,1016.75,0.0,1016.75
T001318,2021-10-16 05:12:49.833966796,C0397,P073,4,10,506.22,2024.88,202.48800000000003,1822.392
T001319,2021-10-16 10:27:57.935587120,C0313,P110,4,0,183.49,733.96,0.0,733.96
T001320,2021-10-16 15:43:06.037207444,C0311,P122,3,10,53.5,160.5,16.05,144.45
T001321,2021-10-16 20:58:14.138827768,C0338,P130,7,0,190.19,1331.33,0.0,1331.33
T001322,2021-10-17 02:13:22.240448092,C0363,P162,3,0,197.03,591.09,0.0,591.09
T001323,2021-10-17 07:28:30.342068416,C0412,P027,2,10,61.22,122.44,12.244000000000002,110.196
T001324,2021-10-17 12:43:38.443688740,C0358,P165,4,0,214.94,859.76,0.0,859.76
T001325,2021-10-17 17:58:46.545309064,C0233,P199,1,15,191.3,191.3,28.695,162.60500000000002
T001326,2021-10-17 23:13:54.646929388,C0428,P150,2,0,195.37,390.74,0.0,390.74
T001327,2021-10-18 04:29:02.748549712,C0147,P068,3,20,201.27,603.8100000000001,120.762,483.04800000000006
T001328,2021-10-18 09:44:10.850170036,C0430,P014,3,0,53.03,159.09,0.0,159.09
T001329,2021-10-18 14:59:18.951790360,C0111,P098,6,5,50.02,300.12,15.005999999999998,285.11400000000003
T001330,2021-10-18 20:14:27.053410684,C0363,P023,7,15,52.93,370.51,55.576499999999996,314.9335
T001331,2021-10-19 01:29:35.155031008,C0358,P172,6,5,226.9,1361.4,68.07,1293.3300000000002
T001332,2021-10-19 06:44:43.256651332,C0238,P193,2,20,191.59,383.18,76.63600000000001,306.544
T001333,2021-10-19 11:59:51.358271656,C0003,P115,3,10,48.52,145.56,14.556,131.004
T001334,2021-10-19 17:14:59.459891980,C0211,P112,4,0,170.76,683.04,0.0,683.04
T001335,2021-10-19 22:30:07.561512304,C0404,P096,6,5,173.11,1038.66,51.933,986.7270000000001
T001336,2021-10-20 03:45:15.663132628,C0025,P078,4,15,221.1,884.4,132.66,751.74
T001337,2021-10-20 09:00:23.764752952,C0331,P061,5,20,550.32,2751.6000000000004,550.32,2201.28
T001338,2021-10-20 14:15:31.866373276,C0184,P085,7,5,56.83,397.81,19.8905,377.9195
T001339,2021-10-20 19:30:39.967993600,C0465,P183,4,0,52.27,209.08,0.0,209.08
T001340,2021-10-21 00:45:48.069613924,C0061,P071,4,0,48.45,193.8,0.0,193.8
T001341,2021-10-21 06:00:56.171234248,C0123,P085,4,0,56.83,227.32,0.0,227.32
T001342,2021-10-21 11:16:04.272854572,C0497,P050,6,0,498.03,2988.18,0.0,2988.18
T001343,2021-10-21 16:31:12.374474896,C0055,P140,7,0,186.81,1307.67,0.0,1307.67
T001344,2021-10-21 21:46:20.476095220,C0163,P015,3,10,46.88,140.64000000000001,14.064,126.57600000000002
T001345,2021-10-22 03:01:28.577715544,C0462,P145,7,0,166.64,1166.48,0.0,1166.48
T001346,2021-10-22 08:16:36.679335868,C0187,P034,9,5,181.07,1629.6299999999999,81.4815,1548.1484999999998
T001347,2021-10-22 13:31:44.780956192,C0039,P035,5,0,56.11,280.55,0.0,280.55
T001348,2021-10-22 18:46:52.882576516,C0185,P039,4,10,206.16,824.64,82.464,742.1759999999999
T001349,2021-10-23 00:02:00.984196840,C0083,P183,2,0,52.27,104.54,0.0,104.54
T001350,2021-10-23 05:17:09.085817164,C0195,P187,2,0,229.22,458.44,0.0,458.44
T001351,2021-10-23 10:32:17.187437488,C0034,P133,7,5,47.97,335.78999999999996,16.789499999999997,319.0005
T001352,2021-10-23 15:47:25.289057812,C0113,P030,4,0,51.69,206.76,0.0,206.76
T001353,2021-10-23 21:02:33.390678136,C0425,P132,4,0,48.65,194.6,0.0,194.6
T001354,2021-10-24 02:17:41.492298460,C0406,P143,4,10,194.64,778.56,77.856,700.704
T001355,2021-10-24 07:32:49.593918784,C0230,P103,2,0,472.57,945.14,0.0,945.14
T001356,2021-10-24 12:47:57.695539108,C0283,P163,6,15,41.23,247.38,37.107,210.273
T001357,2021-10-24 18:03:05.797159436,C0405,P074,5,5,219.42,1097.1,54.855,1042.245
T001358,2021-10-24 23:18:13.898779760,C0425,P055,3,5,48.14,144.42000000000002,7.221000000000001,137.199
T001359,2021-10-25 04:33:22.000400084,C0287,P194,3,0,603.1,1809.3000000000002,0.0,1809.3000000000002
T001360,2021-10-25 09:48:30.102020408,C0155,P060,5,10,44.04,220.2,22.02,198.17999999999998
T001361,2021-10-25 15:03:38.203640732,C0165,P024,4,5,53.06,212.24,10.612,201.62800000000001
T001362,2021-10-25 20:18:46.305261056,C0450,P022,4,10,183.82,735.28,73.52799999999999,661.752
T001363,2021-10-26 01:33:54.406881380,C0182,P172,7,0,226.9,1588.3,0.0,1588.3
T001364,2021-10-26 06:49:02.508501704,C0239,P032,5,10,463.31,2316.55,231.655,2084.895
T001365,2021-10-26 12:04:10.610122028,C0137,P095,1,15,211.76,211.76,31.763999999999996,179.99599999999998
T001366,2021-10-26 17:19:18.711742352,C0339,P083,4,0,166.16,664.64,0.0,664.64
T001367,2021-10-26 22:34:26.813362676,C0426,P179,5,20,173.59,867.95,173.59,694.36
T001368,2021-10-27 03:49:34.914983000,C0420,P003,3,0,207.01,621.03,0.0,621.03
T001369,2021-10-27 09:04:43.016603324,C0266,P070,4,0,62.3,249.2,0.0,249.2
T001370,2021-10-27 14:19:51.118223648,C0187,P160,5,0,204.08,1020.4000000000001,0.0,1020.4000000000001
T001371,2021-10-27 19:34:59.219843972,C0040,P130,3,0,190.19,570.5699999999999,0.0,570.5699999999999
T001372,2021-10-28 00:50:07.321464296,C0310,P088,4,0,183.59,734.36,0.0,734.36
T001373,2021-10-28 06:05:15.423084620,C0493,P109,4,0,201.99,807.96,0.0,807.96
T001374,2021-10-28 11:20:23.524704944,C0167,P059,7,0,46.54,325.78,0.0,325.78
T001375,2021-10-28 16:35:31.626325268,C0391,P077,2,0,549.96,1099.92,0.0,1099.92
T001376,2021-10-28 21:50:39.727945592,C0260,P014,5,0,53.03,265.15,0.0,265.15
T001377,2021-10-29 03:05:47.829565916,C0143,P051,3,0,546.64,1639.92,0.0,1639.92
T001378,2021-10-29 08:20:55.931186240,C0204,P139,3,15,229.07,687.21,103.08150000000002,584.1285
T001379,2021-10-29 13:36:04.032806564,C0176,P078,3,15,221.1,663.3,99.495,563.805
T001380,2021-10-29 18:51:12.134426888,C0262,P080,3,10,620.92,1862.7599999999998,186.27599999999998,1676.4839999999997
T001381,2021-10-30 00:06:20.236047212,C0252,P010,4,0,586.18,2344.72,0.0,2344.72
T001382,2021-10-30 05:21:28.337667536,C0329,P080,9,0,620.92,5588.28,0.0,5588.28
T001383,2021-10-30 10:36:36.439287860,C0419,P124,3,0,203.35,610.05,0.0,610.05
T001384,2021-10-30 15:51:44.540908184,C0200,P186,2,0,517.62,1035.24,0.0,1035.24
T001385,2021-10-30 21:06:52.642528508,C0199,P034,3,20,181.07,543.21,108.64200000000001,434.56800000000004
T001386,2021-10-31 02:22:00.744148832,C0196,P121,3,15,213.88,641.64,96.24600000000001,545.394
T001387,2021-10-31 07:37:08.845769156,C0314,P080,4,0,620.92,2483.68,0.0,2483.68
T001388,2021-10-31 12:52:16.947389480,C0077,P053,3,0,49.08,147.24,0.0,147.24
T001389,2021-10-31 18:07:25.049009804,C0019,P156,4,10,195.85,783.4,78.34,705.06
T001390,2021-10-31 23:22:33.150630128,C0062,P018,2,10,199.65,399.3,39.93,359.37
T001391,2021-11-01 04:37:41.252250452,C0327,P154,3,0,49.85,149.55,0.0,149.55
T001392,2021-11-01 09:52:49.353870776,C0394,P102,1,0,51.51,51.51,0.0,51.51
T001393,2021-11-01 15:07:57.455491100,C0281,P135,5,5,564.29,2821.45,141.0725,2680.3774999999996
T001394,2021-11-01 20:23:05.557111424,C0428,P173,2,0,222.63,445.26,0.0,445.26
T001395,2021-11-02 01:38:13.658731748,C0250,P098,2,10,50.02,100.04,10.004000000000001,90.036
T001396,2021-11-02 06:53:21.760352072,C0227,P045,5,0,490.02,2450.1,0.0,2450.1
T001397,2021-11-02 12:08:29.861972396,C0127,P199,3,0,191.3,573.9000000000001,0.0,573.9000000000001
T001398,2021-11-02 17:23:37.963592720,C0058,P035,3,0,56.11,168.32999999999998,0.0,168.32999999999998
T001399,2021-11-02 22:38:46.065213044,C0409,P180,6,0,207.72,1246.32,0.0,1246.32
T001400,2021-11-03 03:53:54.166833368,C0477,P114,5,5,170.52,852.6,42.63,809.97
T001401,2021-11-03 09:09:02.268453692,C0376,P021,4,0,198.97,795.88,0.0,795.88
T001402,2021-11-03 14:24:10.370074016,C0204,P156,1,0,195.85,195.85,0.0,195.85
T001403,2021-11-03 19:39:18.471694340,C0243,P096,5,10,173.11,865.5500000000001,86.555,778.9950000000001
T001404,2021-11-04 00:54:26.573314664,C0367,P044,1,0,173.91,173.91,0.0,173.91
T001405,2021-11-04 06:09:34.674934988,C0424,P080,3,0,620.92,1862.7599999999998,0.0,1862.7599999999998
T001406,2021-11-04 11:24:42.776555312,C0332,P056,2,0,179.07,358.14,0.0,358.14
T001407,2021-11-04 16:39:50.878175636,C0500,P138,8,0,224.39,1795.12,0.0,1795.12
T001408,2021-11-04 21:54:58.979795960,C0326,P151,5,5,199.35,996.75,49.8375,946.9125
T001409,2021-11-05 03:10:07.081416284,C0252,P176,4,0,172.09,688.36,0.0,688.36
T001410,2021-11-05 08:25:15.183036608,C0394,P180,6,5,207.72,1246.32,62.315999999999995,1184.004
T001411,2021-11-05 13:40:23.284656932,C0322,P143,1,5,194.64,194.64,9.732,184.908
T001412,2021-11-05 18:55:31.386277256,C0376,P055,7,5,48.14,336.98,16.849,320.13100000000003
T001413,2021-11-06 00:10:39.487897580,C0493,P043,5,20,494.74,2473.7,494.74,1978.9599999999998
T001414,2021-11-06 05:25:47.589517904,C0409,P050,2,0,498.03,996.06,0.0,996.06
T001415,2021-11-06 10:40:55.691138228,C0199,P006,2,5,477.38,954.76,47.738,907.0219999999999
T001416,2021-11-06 15:56:03.792758552,C0488,P161,5,10,211.26,1056.3,105.63,950.67
T001417,2021-11-06 21:11:11.894378880,C0343,P062,2,20,515.9,1031.8,206.36,825.4399999999999
T001418,2021-11-07 02:26:19.995999204,C0240,P055,5,5,48.14,240.7,12.035,228.665
T001419,2021-11-07 07:41:28.097619528,C0139,P167,4,0,200.81,803.24,0.0,803.24
T001420,2021-11-07 12:56:36.199239852,C0122,P140,5,0,186.81,934.05,0.0,934.05
T001421,2021-11-07 18:11:44.300860176,C0420,P116,3,0,214.16,642.48,0.0,642.48
T001422,2021-11-07 23:26:52.402480500,C0049,P031,2,15,245.61,491.22,73.683,417.53700000000003
T001423,2021-11-08 04:42:00.504100824,C0304,P074,3,5,219.42,658.26,32.913000000000004,625.347
T001424,2021-11-08 09:57:08.605721148,C0115,P181,6,5,212.78,1276.68,63.834,1212.846
T001425,2021-11-08 15:12:16.707341472,C0343,P034,4,5,181.07,724.28,36.214,688.066
T001426,2021-11-08 20:27:24.808961796,C0251,P169,4,0,215.49,861.96,0.0,861.96
T001427,2021-11-09 01:42:32.910582120,C0491,P010,4,0,586.18,2344.72,0.0,2344.72
T001428,2021-11-09 06:57:41.012202444,C0007,P052,4,20,233.65,934.6,186.92,747.6800000000001
T001429,2021-11-09 12:12:49.113822768,C0219,P185,4,10,49.39,197.56,19.756,177.804
T001430,2021-11-09 17:27:57.215443092,C0077,P078,1,5,221.1,221.1,11.055,210.045
T001431,2021-11-09 22:43:05.317063416,C0179,P003,4,0,207.01,828.04,0.0,828.04
T001432,2021-11-10 03:58:13.418683740,C0145,P185,4,0,49.39,197.56,0.0,197.56
T001433,2021-11-10 09:13:21.520304064,C0416,P161,2,0,211.26,422.52,0.0,422.52
T001434,2021-11-10 14:28:29.621924388,C0154,P135,5,0,564.29,2821.45,0.0,2821.45
T001435,2021-11-10 19:43:37.723544712,C0121,P004,4,0,221.01,884.04,0.0,884.04
T001436,2021-11-11 00:58:45.825165036,C0124,P167,4,0,200.81,803.24,0.0,803.24
T001437,2021-11-11 06:13:53.926785360,C0150,P048,4,0,421.78,1687.12,0.0,1687.12
T001438,2021-11-11 11:29:02.028405684,C0397,P074,4,0,219.42,877.68,0.0,877.68
T001439,2021-11-11 16:44:10.130026008,C0381,P079,4,10,51.09,204.36,20.436,183.924
T001440,2021-11-11 21:59:18.231646332,C0268,P144,5,15,37.82,189.1,28.365,160.73499999999999
T001441,2021-11-12 03:14:26.333266656,C0327,P166,2,0,51.14,102.28,0.0,102.28
T001442,2021-11-12 08:29:34.434886980,C0001,P004,5,0,221.01,1105.05,0.0,1105.05
T001443,2021-11-12 13:44:42.536507304,C0161,P004,3,10,221.01,663.03,66.303,596.727
T001444,2021-11-12 18:59:50.638127628,C0244,P120,1,10,50.39,50.39,5.039,45.351
T001445,2021-11-13 00:14:58.739747952,C0375,P119,5,5,50.14,250.7,12.535,238.165
T001446,2021-11-13 05:30:06.841368276,C0398,P155,2,5,416.29,832.58,41.629000000000005,790.951
T001447,2021-11-13 10:45:14.942988600,C0251,P017,5,0,199.57,997.8499999999999,0.0,997.8499999999999
T001448,2021-11-13 16:00:23.044608924,C0367,P096,8,10,173.11,1384.88,138.488,1246.392
T001449,2021-11-13 21:15:31.146229248,C0064,P070,2,10,62.3,124.6,12.46,112.13999999999999
T001450,2021-11-14 02:30:39.247849572,C0299,P182,9,5,532.67,4794.03,239.70149999999998,4554.3285
T001451,2021-11-14 07:45:47.349469896,C0248,P097,7,15,512.95,3590.6500000000005,538.5975000000001,3052.0525000000007
T001452,2021-11-14 13:00:55.451090220,C0442,P008,2,0,211.44,422.88,0.0,422.88
T001453,2021-11-14 18:16:03.552710544,C0297,P114,5,0,170.52,852.6,0.0,852.6
T001454,2021-11-14 23:31:11.654330868,C0465,P181,4,0,212.78,851.12,0.0,851.12
T001455,2021-11-15 04:46:19.755951192,C0452,P005,4,0,190.68,762.72,0.0,762.72
T001456,2021-11-15 10:01:27.857571516,C0500,P197,2,10,211.14,422.28,42.227999999999994,380.05199999999996
T001457,2021-11-15 15:16:35.959191840,C0115,P047,5,10,191.12,955.6,95.56,860.04
T001458,2021-11-15 20:31:44.060812164,C0295,P040,5,10,221.42,1107.1,110.71,996.3899999999999
T001459,2021-11-16 01:46:52.162432488,C0001,P122,5,0,53.5,267.5,0.0,267.5
T001460,2021-11-16 07:02:00.264052812,C0041,P135,5,10,564.29,2821.45,282.145,2539.305
T001461,2021-11-16 12:17:08.365673136,C0173,P140,4,0,186.81,747.24,0.0,747.24
T001462,2021-11-16 17:32:16.467293460,C0088,P094,2,0,220.05,440.1,0.0,440.1
T001463,2021-11-16 22:47:24.568913784,C0482,P153,3,5,203.27,609.8100000000001,30.4905,579.3195000000001
T001464,2021-11-17 04:02:32.670534108,C0098,P028,6,0,178.2,1069.1999999999998,0.0,1069.1999999999998
T001465,2021-11-17 09:17:40.772154432,C0088,P171,1,15,44.43,44.43,6.6645,37.7655
T001466,2021-11-17 14:32:48.873774756,C0251,P077,6,0,549.96,3299.76,0.0,3299.76
T001467,2021-11-17 19:47:56.975395080,C0335,P175,2,0,192.12,384.24,0.0,384.24
T001468,2021-11-18 01:03:05.077015404,C0465,P049,4,10,177.3,709.2,70.92,638.2800000000001
T001469,2021-11-18 06:18:13.178635728,C0141,P086,7,0,195.5,1368.5,0.0,1368.5
T001470,2021-11-18 11:33:21.280256052,C0071,P054,3,0,46.42,139.26,0.0,139.26
T001471,2021-11-18 16:48:29.381876376,C0137,P018,4,0,199.65,798.6,0.0,798.6
